"fips","Age.Grouping","Year","Unreliable","County","Deaths","Population","Death.per.100k"
"13047","YOUTH",2013,NA,NA,NA,NA,NA
"13049","ADULT",2013,0.579953650057937,"Charlton County, GA",32,3452,926.998841251448
"13049","SENIOR",2013,0.0954063604240283,"Charlton County, GA",84,1698,4946.9964664311
"13049","YOUTH",2013,NA,NA,NA,NA,NA
"13051","ADULT",2013,0,"Chatham County, GA",718,170214,421.821941790922
"13051","SENIOR",2013,0,"Chatham County, GA",1527,36990,4128.14274128143
"13051","YOUTH",2013,0.822767614562579,"Chatham County, GA",42,22084,190.182937873574
"13053","ADULT",2013,NA,NA,NA,NA,NA
"13053","SENIOR",2013,1,"Chattahoochee County, GA",10,143,6993.00699300699
"13053","YOUTH",2013,NA,NA,NA,NA,NA
"13055","ADULT",2013,0,"Chattooga County, GA",60,6832,878.220140515222
"13055","SENIOR",2013,0,"Chattooga County, GA",234,4029,5807.89277736411
"13055","YOUTH",2013,NA,NA,NA,NA,NA
"13057","ADULT",2013,0.094711413386851,"Cherokee County, GA",384,134535,285.4275839001
"13057","SENIOR",2013,0,"Cherokee County, GA",818,25388,3221.99464313849
"13057","YOUTH",2013,1,"Cherokee County, GA",15,2738,547.845142439737
"13059","ADULT",2013,0.37433075272829,"Clarke County, GA",203,53605,378.696017162578
"13059","SENIOR",2013,0,"Clarke County, GA",518,11266,4597.90520149121
"13059","YOUTH",2013,NA,NA,NA,NA,NA
"13061","ADULT",2013,NA,NA,NA,NA,NA
"13061","SENIOR",2013,1,"Clay County, GA",24,517,4642.166344294
"13061","YOUTH",2013,NA,NA,NA,NA,NA
"13063","ADULT",2013,0.12841731294138,"Clayton County, GA",608,161567,376.314470157891
"13063","SENIOR",2013,0,"Clayton County, GA",835,20696,4034.59605720912
"13063","YOUTH",2013,0.823909461451739,"Clayton County, GA",32,23062,138.756395802619
"13065","ADULT",2013,1,"Clinch County, GA",13,901,1442.84128745838
"13065","SENIOR",2013,0.742684157416751,"Clinch County, GA",49,991,4944.50050454087
"13065","YOUTH",2013,NA,NA,NA,NA,NA
"13067","ADULT",2013,0,"Cobb County, GA",1135,447679,253.529872967014
"13067","SENIOR",2013,0,"Cobb County, GA",2750,72970,3768.67205700973
"13067","YOUTH",2013,0.39983213826833,"Cobb County, GA",103,96508,106.726903469142
"13069","ADULT",2013,0.351216847727135,"Coffee County, GA",96,16477,582.630333191722
"13069","SENIOR",2013,0,"Coffee County, GA",232,5177,4481.35986092331
"13069","YOUTH",2013,NA,NA,NA,NA,NA
"13071","ADULT",2013,0.518372646613287,"Colquitt County, GA",138,23105,597.273317463752
"13071","SENIOR",2013,0,"Colquitt County, GA",315,6324,4981.02466793169
"13071","YOUTH",2013,1,"Colquitt County, GA",10,683,1464.12884333821
"13073","ADULT",2013,0.244056163952805,"Columbia County, GA",196,73143,267.968226624557
"13073","SENIOR",2013,0,"Columbia County, GA",597,15374,3883.17939378171
"13073","YOUTH",2013,1,"Columbia County, GA",11,1502,732.356857523302
"13075","ADULT",2013,0.531665901789812,"Cook County, GA",51,4358,1170.26158788435
"13075","SENIOR",2013,0,"Cook County, GA",124,2484,4991.94847020934
"13075","YOUTH",2013,NA,NA,NA,NA,NA
"13077","ADULT",2013,0,"Coweta County, GA",248,54966,451.188007131681
"13077","SENIOR",2013,0,"Coweta County, GA",697,15905,4382.2697265011
"13077","YOUTH",2013,NA,NA,NA,NA,NA
"13079","ADULT",2013,1,"Crawford County, GA",19,1825,1041.09589041096
"13079","SENIOR",2013,0,"Crawford County, GA",76,1981,3836.44623927309
"13079","YOUTH",2013,NA,NA,NA,NA,NA
"13081","ADULT",2013,0.638656399955362,"Crisp County, GA",82,8961,915.076442361344
"13081","SENIOR",2013,0,"Crisp County, GA",157,3516,4465.30147895336
"13081","YOUTH",2013,NA,NA,NA,NA,NA
"13083","ADULT",2013,0,"Dade County, GA",46,4582,1003.92841553907
"13083","SENIOR",2013,0,"Dade County, GA",139,2662,5221.63786626597
"13083","YOUTH",2013,NA,NA,NA,NA,NA
"13085","ADULT",2013,0.516785660033419,"Dawson County, GA",51,6583,774.722770773204
"13085","SENIOR",2013,0,"Dawson County, GA",128,3848,3326.40332640333
"13085","YOUTH",2013,NA,NA,NA,NA,NA
"13087","ADULT",2013,0,"Decatur County, GA",70,7188,973.84529771842
"13087","SENIOR",2013,0,"Decatur County, GA",177,4113,4303.42815463166
"13087","YOUTH",2013,NA,NA,NA,NA,NA
"13089","ADULT",2013,0,"DeKalb County, GA",1392,457464,304.286238917161
"13089","SENIOR",2013,0,"DeKalb County, GA",2759,71192,3875.43544218452
"13089","YOUTH",2013,0,"DeKalb County, GA",109,95113,114.600527793256
"13091","ADULT",2013,1,"Dodge County, GA",36,5855,614.859094790777
"13091","SENIOR",2013,0,"Dodge County, GA",143,3122,4580.39718129404
"13091","YOUTH",2013,NA,NA,NA,NA,NA
"13093","ADULT",2013,1,"Dooly County, GA",26,4183,621.563471192924
"13093","SENIOR",2013,0,"Dooly County, GA",86,2177,3950.39044556729
"13093","YOUTH",2013,NA,NA,NA,NA,NA
"13095","ADULT",2013,0,"Dougherty County, GA",301,46052,653.608963780075
"13095","SENIOR",2013,0,"Dougherty County, GA",583,12087,4823.36394473401
"13095","YOUTH",2013,0,"Dougherty County, GA",23,1366,1683.74816983895
"13097","ADULT",2013,0.313124308014259,"Douglas County, GA",303,82191,368.653502208271
"13097","SENIOR",2013,0,"Douglas County, GA",546,13551,4029.22293557671
"13097","YOUTH",2013,1,"Douglas County, GA",15,1733,865.551067512983
"13099","ADULT",2013,0.508166969147005,"Early County, GA",41,2755,1488.20326678766
"13099","SENIOR",2013,0,"Early County, GA",102,1891,5393.97144368059
"13099","YOUTH",2013,NA,NA,NA,NA,NA
"13103","ADULT",2013,0.355895492080682,"Effingham County, GA",132,22161,595.640990930012
"13103","SENIOR",2013,0,"Effingham County, GA",224,5657,3959.69595191798
"13103","YOUTH",2013,NA,NA,NA,NA,NA
"13105","ADULT",2013,0,"Elbert County, GA",55,5486,1002.55195041925
"13105","SENIOR",2013,0,"Elbert County, GA",202,3643,5544.88059291793
"13105","YOUTH",2013,NA,NA,NA,NA,NA
"13107","ADULT",2013,0,"Emanuel County, GA",73,5778,1263.41294565594
"13107","SENIOR",2013,0,"Emanuel County, GA",186,3510,5299.1452991453
"13107","YOUTH",2013,NA,NA,NA,NA,NA
"13109","ADULT",2013,1,"Evans County, GA",14,1233,1135.44201135442
"13109","SENIOR",2013,0.563647878404053,"Evans County, GA",83,1579,5256.49145028499
"13109","YOUTH",2013,NA,NA,NA,NA,NA
"13111","ADULT",2013,0,"Fannin County, GA",64,7558,846.784863720561
"13111","SENIOR",2013,0,"Fannin County, GA",265,5834,4542.33801851217
"13111","YOUTH",2013,NA,NA,NA,NA,NA
"13113","ADULT",2013,0.380374802923893,"Fayette County, GA",178,55816,318.904973484306
"13113","SENIOR",2013,0,"Fayette County, GA",643,16698,3850.76057012816
"13113","YOUTH",2013,NA,NA,NA,NA,NA
"13115","ADULT",2013,0.244118741472692,"Floyd County, GA",267,48374,551.949394302725
"13115","SENIOR",2013,0,"Floyd County, GA",741,14680,5047.68392370572
"13115","YOUTH",2013,NA,NA,NA,NA,NA
"13117","ADULT",2013,0.186107747602299,"Forsyth County, GA",195,104058,187.395490976186
"13117","SENIOR",2013,0,"Forsyth County, GA",611,20985,2911.60352632833
"13117","YOUTH",2013,NA,NA,NA,NA,NA
"13119","ADULT",2013,0.299299883313886,"Franklin County, GA",80,8570,933.488914819136
"13119","SENIOR",2013,0,"Franklin County, GA",201,4046,4967.86950074147
"13119","YOUTH",2013,NA,NA,NA,NA,NA
"13121","ADULT",2013,0,"Fulton County, GA",2030,625455,324.563717613577
"13121","SENIOR",2013,0,"Fulton County, GA",4132,98968,4175.08689677471
"13121","YOUTH",2013,0.387992011951584,"Fulton County, GA",148,131196,112.808317326748
"13123","ADULT",2013,0,"Gilmer County, GA",62,8396,738.446879466413
"13123","SENIOR",2013,0,"Gilmer County, GA",182,5934,3067.07111560499
"13123","YOUTH",2013,NA,NA,NA,NA,NA
"13125","ADULT",2013,NA,NA,NA,NA,NA
"13125","SENIOR",2013,1,"Glascock County, GA",21,439,4783.59908883827
"13125","YOUTH",2013,NA,NA,NA,NA,NA
"13127","ADULT",2013,0,"Glynn County, GA",223,31963,697.681694459219
"13127","SENIOR",2013,0,"Glynn County, GA",566,13754,4115.16649701905
"13127","YOUTH",2013,NA,NA,NA,NA,NA
"13129","ADULT",2013,0.505240084937325,"Gordon County, GA",138,29198,472.635111993972
"13129","SENIOR",2013,0,"Gordon County, GA",321,7205,4455.23941707148
"13129","YOUTH",2013,NA,NA,NA,NA,NA
"13131","ADULT",2013,0.662877221992559,"Grady County, GA",81,9676,837.122778007441
"13131","SENIOR",2013,0,"Grady County, GA",189,3932,4806.71414038657
"13131","YOUTH",2013,NA,NA,NA,NA,NA
"13133","ADULT",2013,0.425190010857763,"Greene County, GA",46,4605,998.914223669924
"13133","SENIOR",2013,0,"Greene County, GA",144,4106,3507.06283487579
"13133","YOUTH",2013,NA,NA,NA,NA,NA
"13135","ADULT",2013,0,"Gwinnett County, GA",1180,523901,225.233393331946
"13135","SENIOR",2013,0,"Gwinnett County, GA",2426,70177,3456.97308234892
"13135","YOUTH",2013,0.614706228598629,"Gwinnett County, GA",111,195373,56.8144011710932
"13137","ADULT",2013,0.51370420624152,"Habersham County, GA",71,11055,642.243328810493
"13137","SENIOR",2013,0,"Habersham County, GA",317,7344,4316.44880174292
"13137","YOUTH",2013,NA,NA,NA,NA,NA
"13139","ADULT",2013,0.117540536022734,"Hall County, GA",352,107682,326.8884307498
"13139","SENIOR",2013,0,"Hall County, GA",887,24619,3602.90832284008
"13139","YOUTH",2013,1,"Hall County, GA",11,2446,449.71381847915
"13141","ADULT",2013,1,"Hancock County, GA",17,1425,1192.98245614035
"13141","SENIOR",2013,1,"Hancock County, GA",52,1629,3192.14241866176
"13141","YOUTH",2013,NA,NA,NA,NA,NA
"13143","ADULT",2013,0,"Haralson County, GA",76,7588,1001.58144438587
"13143","SENIOR",2013,0,"Haralson County, GA",213,4456,4780.07181328546
"13143","YOUTH",2013,NA,NA,NA,NA,NA
"13145","ADULT",2013,0.513372664700098,"Harris County, GA",59,10170,580.137659783677
"13145","SENIOR",2013,0,"Harris County, GA",172,5181,3319.82242810268
"13145","YOUTH",2013,NA,NA,NA,NA,NA
"13147","ADULT",2013,0.499162011173184,"Hart County, GA",45,7160,628.491620111732
"13147","SENIOR",2013,0,"Hart County, GA",195,5131,3800.42876632235
"13147","YOUTH",2013,NA,NA,NA,NA,NA
"13149","ADULT",2013,1,"Heard County, GA",19,1600,1187.5
"13149","SENIOR",2013,0.355466514024041,"Heard County, GA",66,1747,3777.90497996566
"13149","YOUTH",2013,NA,NA,NA,NA,NA
"13151","ADULT",2013,0,"Henry County, GA",439,125917,348.64235964961
"13151","SENIOR",2013,0,"Henry County, GA",875,20872,4192.21924108854
"13151","YOUTH",2013,NA,NA,NA,NA,NA
"13153","ADULT",2013,0.279561811349596,"Houston County, GA",304,78505,387.236481752755
"13153","SENIOR",2013,0,"Houston County, GA",705,16726,4214.99461915581
"13153","YOUTH",2013,1,"Houston County, GA",18,2010,895.522388059702
"13155","ADULT",2013,1,"Irwin County, GA",19,1076,1765.79925650558
"13155","SENIOR",2013,0,"Irwin County, GA",76,1625,4676.92307692308
"13155","YOUTH",2013,NA,NA,NA,NA,NA
"13157","ADULT",2013,0.353654631334561,"Jackson County, GA",152,24982,608.438075414298
"13157","SENIOR",2013,0,"Jackson County, GA",418,7943,5262.49527886189
"13157","YOUTH",2013,NA,NA,NA,NA,NA
"13159","ADULT",2013,0.502928444104915,"Jasper County, GA",36,3927,916.730328495034
"13159","SENIOR",2013,0,"Jasper County, GA",92,1965,4681.93384223919
"13159","YOUTH",2013,NA,NA,NA,NA,NA
"13161","ADULT",2013,0.521315789473684,"Jeff Davis County, GA",40,3800,1052.63157894737
"13161","SENIOR",2013,0,"Jeff Davis County, GA",137,2074,6605.59305689489
"13161","YOUTH",2013,NA,NA,NA,NA,NA
"13163","ADULT",2013,0.501565295169946,"Jefferson County, GA",51,4472,1140.42933810376
"13163","SENIOR",2013,0,"Jefferson County, GA",138,2687,5135.83922590249
"13163","YOUTH",2013,NA,NA,NA,NA,NA
"13165","ADULT",2013,1,"Jenkins County, GA",14,1131,1237.84261715296
"13165","SENIOR",2013,0,"Jenkins County, GA",84,1374,6113.53711790393
"13165","YOUTH",2013,NA,NA,NA,NA,NA
"13167","ADULT",2013,1,"Johnson County, GA",12,1280,937.5
"13167","SENIOR",2013,0.585579514824798,"Johnson County, GA",73,1484,4919.13746630728
"13167","YOUTH",2013,NA,NA,NA,NA,NA
"13169","ADULT",2013,0.526893797578934,"Jones County, GA",48,8013,599.026581804568
"13169","SENIOR",2013,0,"Jones County, GA",137,4255,3219.74148061105
"13169","YOUTH",2013,NA,NA,NA,NA,NA
"13171","ADULT",2013,0.50264886628523,"Lamar County, GA",52,4719,1101.92837465565
"13171","SENIOR",2013,0,"Lamar County, GA",133,2835,4691.35802469136
"13171","YOUTH",2013,NA,NA,NA,NA,NA
"13173","ADULT",2013,1,"Lanier County, GA",11,1389,791.936645068395
"13173","SENIOR",2013,0.383788254755997,"Lanier County, GA",51,1209,4218.36228287841
"13173","YOUTH",2013,NA,NA,NA,NA,NA
"13175","ADULT",2013,0.319236163555939,"Laurens County, GA",144,18538,776.782824468659
"13175","SENIOR",2013,0,"Laurens County, GA",384,7592,5057.95574288725
"13175","YOUTH",2013,NA,NA,NA,NA,NA
"13177","ADULT",2013,0.539192708333333,"Lee County, GA",57,7680,742.1875
"13177","SENIOR",2013,0,"Lee County, GA",119,2943,4043.49303431872
"13177","YOUTH",2013,NA,NA,NA,NA,NA
"13179","ADULT",2013,0.391244563827066,"Liberty County, GA",119,31272,380.5321053978
"13179","SENIOR",2013,0,"Liberty County, GA",142,4614,3077.58994364976
"13179","YOUTH",2013,NA,NA,NA,NA,NA
"13181","ADULT",2013,1,"Lincoln County, GA",13,1304,996.932515337423
"13181","SENIOR",2013,0.711009174311927,"Lincoln County, GA",58,1526,3800.78636959371
"13181","YOUTH",2013,NA,NA,NA,NA,NA
"13183","ADULT",2013,1,"Long County, GA",28,3760,744.68085106383
"13183","SENIOR",2013,0.733699921445405,"Long County, GA",53,1273,4163.39355852317
"13183","YOUTH",2013,NA,NA,NA,NA,NA
"13185","ADULT",2013,0.233294600438319,"Lowndes County, GA",276,67987,405.95996293409
"13185","SENIOR",2013,0,"Lowndes County, GA",533,11952,4459.5046854083
"13185","YOUTH",2013,1,"Lowndes County, GA",12,1639,732.153752287981
"13187","ADULT",2013,0.488991295442908,"Lumpkin County, GA",52,7812,665.642601126472
"13187","SENIOR",2013,0,"Lumpkin County, GA",158,4623,3417.69413800562
"13187","YOUTH",2013,NA,NA,NA,NA,NA
"13189","ADULT",2013,0,"McDuffie County, GA",50,5837,856.604420078807
"13189","SENIOR",2013,0,"McDuffie County, GA",156,3330,4684.68468468468
"13189","YOUTH",2013,NA,NA,NA,NA,NA
"13191","ADULT",2013,0.467547255750399,"McIntosh County, GA",34,4391,774.311090867684
"13191","SENIOR",2013,0,"McIntosh County, GA",75,2958,2535.49695740365
"13191","YOUTH",2013,NA,NA,NA,NA,NA
"13193","ADULT",2013,0.503214638971316,"Macon County, GA",44,4044,1088.03165182987
"13193","SENIOR",2013,0,"Macon County, GA",91,2028,4487.17948717949
"13193","YOUTH",2013,NA,NA,NA,NA,NA
"13195","ADULT",2013,0,"Madison County, GA",72,8080,891.089108910891
"13195","SENIOR",2013,0,"Madison County, GA",213,4260,5000
"13195","YOUTH",2013,NA,NA,NA,NA,NA
"13197","ADULT",2013,1,"Marion County, GA",13,1274,1020.40816326531
"13197","SENIOR",2013,0.338184338184338,"Marion County, GA",46,1443,3187.80318780319
"13197","YOUTH",2013,NA,NA,NA,NA,NA
"13199","ADULT",2013,0,"Meriwether County, GA",65,6098,1065.92325352575
"13199","SENIOR",2013,0,"Meriwether County, GA",165,3832,4305.84551148225
"13199","YOUTH",2013,NA,NA,NA,NA,NA
"13201","ADULT",2013,0,"Miller County, GA",21,790,2658.22784810127
"13201","SENIOR",2013,0.489547038327526,"Miller County, GA",59,1148,5139.37282229965
"13201","YOUTH",2013,NA,NA,NA,NA,NA
"13205","ADULT",2013,0.68445475638051,"Mitchell County, GA",59,9051,651.861672743343
"13205","SENIOR",2013,0,"Mitchell County, GA",160,3305,4841.1497730711
"13205","YOUTH",2013,NA,NA,NA,NA,NA
"13207","ADULT",2013,0.267185125592205,"Monroe County, GA",69,11187,616.787342451059
"13207","SENIOR",2013,0,"Monroe County, GA",167,4336,3851.47601476015
"13207","YOUTH",2013,NA,NA,NA,NA,NA
"13209","ADULT",2013,1,"Montgomery County, GA",12,1171,1024.76515798463
"13209","SENIOR",2013,0.689759036144578,"Montgomery County, GA",52,1328,3915.66265060241
"13209","YOUTH",2013,NA,NA,NA,NA,NA
"13211","ADULT",2013,0.505813953488372,"Morgan County, GA",46,5160,891.472868217054
"13211","SENIOR",2013,0,"Morgan County, GA",137,3124,4385.4033290653
"13211","YOUTH",2013,NA,NA,NA,NA,NA
"13213","ADULT",2013,0,"Murray County, GA",130,15796,822.993162826032
"13213","SENIOR",2013,0,"Murray County, GA",224,4952,4523.42487883683
"13213","YOUTH",2013,NA,NA,NA,NA,NA
"13215","ADULT",2013,0.141931811805071,"Muscogee County, GA",555,124743,444.914744715134
"13215","SENIOR",2013,0,"Muscogee County, GA",1228,23400,5247.86324786325
"13215","YOUTH",2013,0,"Muscogee County, GA",38,3097,1226.99386503067
"13217","ADULT",2013,0.113188777230728,"Newton County, GA",263,59308,443.447764213934
"13217","SENIOR",2013,0,"Newton County, GA",558,11814,4723.20975114271
"13217","YOUTH",2013,1,"Newton County, GA",13,1305,996.168582375479
"13219","ADULT",2013,1,"Oconee County, GA",27,9851,274.083849355395
"13219","SENIOR",2013,0,"Oconee County, GA",164,4373,3750.2858449577
"13219","YOUTH",2013,NA,NA,NA,NA,NA
"13221","ADULT",2013,1,"Oglethorpe County, GA",18,1975,911.392405063291
"13221","SENIOR",2013,0,"Oglethorpe County, GA",75,2498,3002.40192153723
"13221","YOUTH",2013,NA,NA,NA,NA,NA
"13223","ADULT",2013,0.235179407176287,"Paulding County, GA",249,79484,313.270595339943
"13223","SENIOR",2013,0,"Paulding County, GA",482,13222,3645.4394191499
"13223","YOUTH",2013,NA,NA,NA,NA,NA
"13225","ADULT",2013,0,"Peach County, GA",77,7052,1091.888825865
"13225","SENIOR",2013,0,"Peach County, GA",191,3460,5520.23121387283
"13225","YOUTH",2013,NA,NA,NA,NA,NA
"13227","ADULT",2013,0,"Pickens County, GA",61,8702,700.988278556654
"13227","SENIOR",2013,0,"Pickens County, GA",216,5765,3746.74761491761
"13227","YOUTH",2013,NA,NA,NA,NA,NA
"13229","ADULT",2013,0.527760952957803,"Pierce County, GA",57,4953,1150.81768625076
"13229","SENIOR",2013,0,"Pierce County, GA",140,2885,4852.6863084922
"13229","YOUTH",2013,NA,NA,NA,NA,NA
"13231","ADULT",2013,0.549102641661625,"Pike County, GA",34,4959,685.622101230087
"13231","SENIOR",2013,0,"Pike County, GA",130,2522,5154.63917525773
"13231","YOUTH",2013,NA,NA,NA,NA,NA
"13233","ADULT",2013,0.500483185156552,"Polk County, GA",149,20696,719.945883262466
"13233","SENIOR",2013,0,"Polk County, GA",292,5995,4870.72560467056
"13233","YOUTH",2013,NA,NA,NA,NA,NA
"13235","ADULT",2013,1,"Pulaski County, GA",27,3308,816.203143893591
"13235","SENIOR",2013,0,"Pulaski County, GA",79,2124,3719.39736346516
"13235","YOUTH",2013,NA,NA,NA,NA,NA
"13237","ADULT",2013,0.462824675324675,"Putnam County, GA",48,6160,779.220779220779
"13237","SENIOR",2013,0,"Putnam County, GA",177,4344,4074.58563535912
"13237","YOUTH",2013,NA,NA,NA,NA,NA
"13241","ADULT",2013,0.464232008592911,"Rabun County, GA",47,4655,1009.66702470462
"13241","SENIOR",2013,0,"Rabun County, GA",147,3992,3682.36472945892
"13241","YOUTH",2013,NA,NA,NA,NA,NA
"13243","ADULT",2013,1,"Randolph County, GA",11,1108,992.779783393502
"13243","SENIOR",2013,0.550539083557951,"Randolph County, GA",67,1484,4514.82479784367
"13243","YOUTH",2013,NA,NA,NA,NA,NA
"13245","ADULT",2013,0.147985066701522,"Richmond County, GA",637,122411,520.378070598231
"13245","SENIOR",2013,0,"Richmond County, GA",1249,24715,5053.6111673073
"13245","YOUTH",2013,0,"Richmond County, GA",24,2955,812.182741116751
"13247","ADULT",2013,0,"Rockdale County, GA",182,45524,399.789122221246
"13247","SENIOR",2013,0,"Rockdale County, GA",451,10605,4252.71098538425
"13247","YOUTH",2013,1,"Rockdale County, GA",16,928,1724.13793103448
"13249","ADULT",2013,NA,NA,NA,NA,NA
"13249","SENIOR",2013,1,"Schley County, GA",12,193,6217.61658031088
"13249","YOUTH",2013,NA,NA,NA,NA,NA
"13251","ADULT",2013,0.49183126066813,"Screven County, GA",31,4101,755.913191904414
"13251","SENIOR",2013,0,"Screven County, GA",113,2322,4866.49440137812
"13251","YOUTH",2013,NA,NA,NA,NA,NA
"13253","ADULT",2013,1,"Seminole County, GA",30,2472,1213.59223300971
"13253","SENIOR",2013,0,"Seminole County, GA",76,1863,4079.44176060118
"13253","YOUTH",2013,NA,NA,NA,NA,NA
"13255","ADULT",2013,0.492371705963939,"Spalding County, GA",207,32445,638.002773925104
"13255","SENIOR",2013,0,"Spalding County, GA",496,9911,5004.54040964585
"13255","YOUTH",2013,NA,NA,NA,NA,NA
"13257","ADULT",2013,0,"Stephens County, GA",76,6992,1086.95652173913
"13257","SENIOR",2013,0,"Stephens County, GA",240,4547,5278.20541016055
"13257","YOUTH",2013,NA,NA,NA,NA,NA
"13259","ADULT",2013,1,"Stewart County, GA",14,694,2017.29106628242
"13259","SENIOR",2013,1,"Stewart County, GA",46,879,5233.21956769056
"13259","YOUTH",2013,NA,NA,NA,NA,NA
"13261","ADULT",2013,0,"Sumter County, GA",78,7756,1005.67302733368
"13261","SENIOR",2013,0,"Sumter County, GA",193,4455,4332.21099887767
"13261","YOUTH",2013,NA,NA,NA,NA,NA
"13263","ADULT",2013,1,"Talbot County, GA",23,2239,1027.24430549352
"13263","SENIOR",2013,0.71830985915493,"Talbot County, GA",49,1207,4059.65202982601
"13263","YOUTH",2013,NA,NA,NA,NA,NA
"13265","ADULT",2013,NA,NA,NA,NA,NA
"13265","SENIOR",2013,1,"Taliaferro County, GA",10,53,18867.9245283019
"13265","YOUTH",2013,NA,NA,NA,NA,NA
"13267","ADULT",2013,0.560770524384651,"Tattnall County, GA",61,6541,932.579116343067
"13267","SENIOR",2013,0,"Tattnall County, GA",153,3055,5008.18330605565
"13267","YOUTH",2013,NA,NA,NA,NA,NA
"13269","ADULT",2013,1,"Taylor County, GA",29,2411,1202.82040647034
"13269","SENIOR",2013,0,"Taylor County, GA",72,1478,4871.44790257104
"13269","YOUTH",2013,NA,NA,NA,NA,NA
"13271","ADULT",2013,0.531821184761066,"Telfair County, GA",40,4541,880.863245981061
"13271","SENIOR",2013,0,"Telfair County, GA",93,2478,3753.02663438257
"13271","YOUTH",2013,NA,NA,NA,NA,NA
"13273","ADULT",2013,1,"Terrell County, GA",11,1315,836.501901140684
"13273","SENIOR",2013,0,"Terrell County, GA",78,1577,4946.10019023462
"13273","YOUTH",2013,NA,NA,NA,NA,NA
"13275","ADULT",2013,0.301896405321257,"Thomas County, GA",121,17665,684.970280215115
"13275","SENIOR",2013,0,"Thomas County, GA",340,7308,4652.43568691845
"13275","YOUTH",2013,NA,NA,NA,NA,NA
"13277","ADULT",2013,0.334641332782597,"Tift County, GA",101,14526,695.304970397907
"13277","SENIOR",2013,0,"Tift County, GA",280,5586,5012.5313283208
"13277","YOUTH",2013,NA,NA,NA,NA,NA
"13279","ADULT",2013,0,"Toombs County, GA",68,6680,1017.96407185629
"13279","SENIOR",2013,0,"Toombs County, GA",205,4054,5056.73408978786
"13279","YOUTH",2013,NA,NA,NA,NA,NA
"13281","ADULT",2013,1,"Towns County, GA",17,1528,1112.56544502618
"13281","SENIOR",2013,0,"Towns County, GA",132,3405,3876.65198237885
"13281","YOUTH",2013,NA,NA,NA,NA,NA
"13283","ADULT",2013,NA,NA,NA,NA,NA
"13283","SENIOR",2013,1,"Treutlen County, GA",35,677,5169.8670605613
"13283","YOUTH",2013,NA,NA,NA,NA,NA
"13285","ADULT",2013,0.251304846572985,"Troup County, GA",192,34870,550.616575853169
"13285","SENIOR",2013,0,"Troup County, GA",471,9215,5111.23168746609
"13285","YOUTH",2013,1,"Troup County, GA",12,858,1398.6013986014
"13287","ADULT",2013,1,"Turner County, GA",17,989,1718.90798786653
"13287","SENIOR",2013,0,"Turner County, GA",78,1483,5259.6089008766
"13287","YOUTH",2013,NA,NA,NA,NA,NA
"13289","ADULT",2013,1,"Twiggs County, GA",19,1415,1342.75618374558
"13289","SENIOR",2013,0.652585119798235,"Twiggs County, GA",88,1586,5548.54981084489
"13289","YOUTH",2013,NA,NA,NA,NA,NA
"13291","ADULT",2013,0.575089820359281,"Union County, GA",56,8350,670.658682634731
"13291","SENIOR",2013,0,"Union County, GA",239,6610,3615.73373676248
"13291","YOUTH",2013,NA,NA,NA,NA,NA
"13293","ADULT",2013,0.302126458411743,"Upson County, GA",96,10628,903.274369589763
"13293","SENIOR",2013,0,"Upson County, GA",263,4606,5709.94355188884
"13293","YOUTH",2013,NA,NA,NA,NA,NA
"13295","ADULT",2013,0.223731909123613,"Walker County, GA",230,36137,636.466779201373
"13295","SENIOR",2013,0,"Walker County, GA",569,11042,5153.05198333635
"13295","YOUTH",2013,NA,NA,NA,NA,NA
"13297","ADULT",2013,0.221501951460231,"Walton County, GA",220,44582,493.472701987349
"13297","SENIOR",2013,0,"Walton County, GA",565,11737,4813.83658515805
"13297","YOUTH",2013,NA,NA,NA,NA,NA
"13299","ADULT",2013,0.315352392151099,"Ware County, GA",87,13607,639.37679135739
"13299","SENIOR",2013,0,"Ware County, GA",327,5617,5821.61296065515
"13299","YOUTH",2013,NA,NA,NA,NA,NA
"13301","ADULT",2013,1,"Warren County, GA",14,857,1633.60560093349
"13301","SENIOR",2013,0.862068965517241,"Warren County, GA",54,1102,4900.18148820327
"13301","YOUTH",2013,NA,NA,NA,NA,NA
"13303","ADULT",2013,0.537903089650515,"Washington County, GA",49,5923,827.283471213912
"13303","SENIOR",2013,0,"Washington County, GA",131,3194,4101.4402003757
"13303","YOUTH",2013,NA,NA,NA,NA,NA
"13305","ADULT",2013,0.343697337377823,"Wayne County, GA",87,11868,733.063700707786
"13305","SENIOR",2013,0,"Wayne County, GA",209,4274,4890.03275620028
"13305","YOUTH",2013,NA,NA,NA,NA,NA
"13309","ADULT",2013,1,"Wheeler County, GA",17,925,1837.83783783784
"13309","SENIOR",2013,1,"Wheeler County, GA",42,1001,4195.8041958042
"13309","YOUTH",2013,NA,NA,NA,NA,NA
"13311","ADULT",2013,0,"White County, GA",52,7809,665.898322448457
"13311","SENIOR",2013,0,"White County, GA",182,5559,3273.97013851412
"13311","YOUTH",2013,NA,NA,NA,NA,NA
"13313","ADULT",2013,0.525600076503777,"Whitfield County, GA",224,52285,428.421153294444
"13313","SENIOR",2013,0,"Whitfield County, GA",559,12773,4376.41900884679
"13313","YOUTH",2013,NA,NA,NA,NA,NA
"13315","ADULT",2013,1,"Wilcox County, GA",19,1139,1668.12993854258
"13315","SENIOR",2013,0,"Wilcox County, GA",74,1371,5397.52005835157
"13315","YOUTH",2013,NA,NA,NA,NA,NA
